Sigla,Código,Município,1998
PR,4107850,Flor da Serra do Sul,-26.2602777778
PR,4107900,Floresta,-23.5988888889
PR,4108007,Florestópolis,-22.8633333333
PR,4108106,Flórida,-23.0872222222
PR,4108205,Formosa do Oeste,-24.2927777778
PR,4108304,Foz do Iguaçu,-25.5477777778
PR,4108320,Francisco Alves,-24.0658333333
PR,4108403,Francisco Beltrão,-26.0811111111
PR,4108452,Foz do Jordão,-25.6416666667
PR,4108502,General Carneiro,-26.4275
PR,4108551,Godoy Moreira,-24.1766666667
PR,4108601,Goioerê,-24.1847222222
PR,4108650,Goioxim,-25.1947222222
PR,4108700,Grandes Rios,-24.1463888889
PR,4108809,Guaíra,-24.08
PR,4108908,Guairaçá,-22.9344444444
PR,4108957,Guamiranga,-25.1913888889
PR,4109005,Guapirama,-23.5161111111
PR,4109104,Guaporema,-23.3430555556
PR,4109203,Guaraci,-22.9730555556
PR,4109302,Guaraniaçu,-25.1008333333
PR,4109401,Guarapuava,-25.3952777778
PR,4109500,Guaraqueçaba,-25.3066666667
PR,4109609,Guaratuba,-25.8827777778
PR,4109658,Honório Serpa,-26.1411111111
PR,4109708,Ibaiti,-23.8486111111
PR,4109757,Ibema,-25.1063888889
PR,4109807,Ibiporã,-23.2691666667
PR,4109906,Icaraíma,-23.3955555556
PR,4110003,Iguaraçu,-23.1969444444
PR,4110052,Iguatu,-24.6441666667
PR,4110078,Imbaú,-24.445
PR,4110102,Imbituva,-25.23
PR,4110201,Inácio Martins,-25.5711111111
PR,4110300,Inajá,-22.7491666667
PR,4110409,Indianópolis,-23.4763888889
PR,4110508,Ipiranga,-25.0238888889
PR,4110607,Iporã,-24.0030555556
PR,4110656,Iracema do Oeste,-24.4283333333
PR,4110706,Irati,-25.4672222222
PR,4110805,Iretama,-24.4238888889
PR,4110904,Itaguajé,-22.6180555556
PR,4110953,Itaipulândia,-25.1372222222
PR,4111001,Itambaracá,-23.0177777778
PR,4111100,Itambé,-23.6611111111
PR,4111209,Itapejara d'Oeste,-25.9652777778
PR,4111258,Itaperuçu,-25.22
PR,4111308,Itaúna do Sul,-22.7305555556
PR,4111407,Ivaí,-25.0108333333
PR,4111506,Ivaiporã,-24.2477777778
PR,4111555,Ivaté,-23.4091666667
PR,4111605,Ivatuba,-23.6186111111
PR,4111704,Jaboti,-23.7433333333
PR,4111803,Jacarezinho,-23.1605555556
PR,4111902,Jaguapitã,-23.1127777778
PR,4112009,Jaguariaíva,-24.2511111111
PR,4112108,Jandaia do Sul,-23.6030555556
PR,4112207,Janiópolis,-24.1419444444
PR,4112306,Japira,-23.8130555556
PR,4112405,Japurá,-23.47
PR,4112504,Jardim Alegre,-24.1791666667
PR,4112603,Jardim Olinda,-22.5497222222
PR,4112702,Jataizinho,-23.2541666667
PR,4112751,Jesuítas,-24.385
PR,4112801,Joaquim Távora,-23.4994444444
PR,4112900,Jundiaí do Sul,-23.4366666667
PR,4112959,Juranda,-24.4202777778
PR,4113007,Jussara,-23.6213888889
PR,4113106,Kaloré,-23.8169444444
PR,4113205,Lapa,-25.7697222222
PR,4113254,Laranjal,-24.8866666667
PR,4113304,Laranjeiras do Sul,-25.4077777778
PR,4113403,Leópolis,-23.08
PR,4113429,Lidianópolis,-24.1094444444
PR,4113452,Lindoeste,-25.26
PR,4113502,Loanda,-22.9230555556
PR,4113601,Lobato,-23.0083333333
PR,4113700,Londrina,-23.3102777778
PR,4113734,Luiziana,-24.2861111111
PR,4113759,Lunardelli,-24.0794444444
PR,4113809,Lupionópolis,-22.7552777778
PR,4113908,Mallet,-25.8777777778
PR,4114005,Mamborê,-24.3194444444
PR,4114104,Mandaguaçu,-23.3472222222
PR,4114203,Mandaguari,-23.5475
PR,4114302,Mandirituba,-25.7788888889
PR,4114351,Manfrinópolis,-26.1444444444
PR,4114401,Mangueirinha,-25.9411111111
PR,4114500,Manoel Ribas,-24.5163888889
PR,4114609,Marechal Cândido Rondon,-24.5561111111
PR,4114708,Maria Helena,-23.6163888889
PR,4114807,Marialva,-23.485
PR,4114906,Marilândia do Sul,-23.7447222222
PR,4115002,Marilena,-22.7358333333
PR,4115101,Mariluz,-24.0022222222
PR,4115200,Maringá,-23.4252777778
PR,4115309,Mariópolis,-26.3547222222
PR,4115358,Maripá,-24.4183333333
PR,4115408,Marmeleiro,-26.1494444444
PR,4115457,Marquinho,-25.1133333333
PR,4115507,Marumbi,-23.7061111111
PR,4115606,Matelândia,-25.2408333333
PR,4115705,Matinhos,-25.8175
PR,4115739,Mato Rico,-24.7052777778
PR,4115754,Mauá da Serra,-23.9013888889
PR,4115804,Medianeira,-25.2952777778
PR,4115853,Mercedes,-24.4538888889
PR,4115903,Mirador,-23.2575
PR,4116000,Miraselva,-22.9661111111
PR,4116059,Missal,-25.0919444444
PR,4116109,Moreira Sales,-24.0622222222
PR,4116208,Morretes,-25.4769444444
PR,4116307,Munhoz de Melo,-23.1480555556
PR,4116406,Nossa Senhora das Graças,-22.9136111111
PR,4116505,Nova Aliança do Ivaí,-23.1766666667
PR,4116604,Nova América da Colina,-23.3305555556
PR,4116703,Nova Aurora,-24.5294444444
PR,4116802,Nova Cantu,-24.6730555556
PR,4116901,Nova Esperança,-23.1836111111
PR,4116950,Nova Esperança do Sudoeste,-25.9072222222
PR,4117008,Nova Fátima,-23.4322222222
PR,4117057,Nova Laranjeiras,-25.3069444444
PR,4117107,Nova Londrina,-22.7658333333
PR,4117206,Nova Olímpia,-23.4719444444
PR,4117214,Nova Santa Bárbara,-23.5852777778
PR,4117222,Nova Santa Rosa,-24.4663888889
PR,4117255,Nova Prata do Iguaçu,-25.6325
PR,4117271,Nova Tebas,-24.4380555556
PR,4117297,Novo Itacolomi,-23.7638888889
PR,4117305,Ortigueira,-24.2083333333
PR,4117404,Ourizona,-23.405
PR,4117453,Ouro Verde do Oeste,-24.7738888889
PR,4117503,Paiçandu,-23.4575
PR,4117602,Palmas,-26.4841666667
PR,4117701,Palmeira,-25.4294444444
PR,4117800,Palmital,-24.8930555556
PR,4117909,Palotina,-24.2838888889
PR,4118006,Paraíso do Norte,-23.2808333333
PR,4118105,Paranacity,-22.93
PR,4118204,Paranaguá,-25.52
PR,4118303,Paranapoema,-22.6336111111
PR,4118402,Paranavaí,-23.0730555556
PR,4118451,Pato Bragado,-24.6263888889
PR,4118501,Pato Branco,-26.2286111111
PR,4118600,Paula Freitas,-26.2083333333
PR,4118709,Paulo Frontin,-26.0397222222
PR,4118808,Peabiru,-23.9127777778
PR,4118857,Perobal,-23.8961111111
PR,4118907,Pérola,-23.8047222222
PR,4119004,Pérola d'Oeste,-25.8241666667
PR,4119103,Piên,-26.0980555556
PR,4119152,Pinhais,-25.4447222222
PR,4119202,Pinhalão,-23.7925
PR,4119251,Pinhal de São Bento,-26.0302777778
PR,4119301,Pinhão,-25.6955555556
PR,4119400,Piraí do Sul,-24.5261111111
PR,4119509,Piraquara,-25.4416666667
PR,4119608,Pitanga,-24.7572222222
PR,4119657,Pitangueiras,-23.2305555556
PR,4119707,Planaltina do Paraná,-23.0066666667
PR,4119806,Planalto,-25.7161111111
PR,4119905,Ponta Grossa,-25.095
PR,4119954,Pontal do Paraná,-25.6736111111
PR,4120002,Porecatu,-22.7558333333
PR,4120101,Porto Amazonas,-25.5447222222
PR,4120150,Porto Barreiro,-25.5472222222
PR,4120200,Porto Rico,-22.7722222222
PR,4120309,Porto Vitória,-26.1611111111
PR,4120333,Prado Ferreira,-23.0394444444
PR,4120358,Pranchita,-26.0197222222
PR,4120408,Presidente Castelo Branco,-23.2780555556
PR,4120507,Primeiro de Maio,-22.8505555556
PR,4120606,Prudentópolis,-25.2130555556
PR,4120655,Quarto Centenário,-24.2794444444
PR,4120705,Quatiguá,-23.5672222222
PR,4120804,Quatro Barras,-25.3655555556
PR,4120853,Quatro Pontes,-24.575
PR,4120903,Quedas do Iguaçu,-25.4497222222
PR,4121000,Querência do Norte,-23.0836111111
PR,4121109,Quinta do Sol,-23.8522222222
PR,4121208,Quitandinha,-25.8725
PR,4121257,Ramilândia,-25.1202777778
PR,4121307,Rancho Alegre,-23.07
PR,4121356,Rancho Alegre D'Oeste,-24.3066666667
PR,4121406,Realeza,-25.7688888889
PR,4121505,Rebouças,-25.6205555556
PR,4121604,Renascença,-26.1580555556
PR,4121703,Reserva,-24.6502777778
PR,4121752,Reserva do Iguaçu,-25.8388888889
PR,4121802,Ribeirão Claro,-23.1941666667
PR,4121901,Ribeirão do Pinhal,-23.4075
PR,4122008,Rio Azul,-25.7327777778
PR,4122107,Rio Bom,-23.7622222222
PR,4122156,Rio Bonito do Iguaçu,-25.4905555556
PR,4122172,Rio Branco do Ivaí,-24.3241666667
PR,4122206,Rio Branco do Sul,-25.19
PR,4122305,Rio Negro,-26.1058333333
PR,4122404,Rolândia,-23.3097222222
PR,4122503,Roncador,-24.6027777778
PR,4122602,Rondon,-23.4108333333
PR,4122651,Rosário do Ivaí,-24.2783333333
PR,4122701,Sabáudia,-23.3175
PR,4122800,Salgado Filho,-26.1702777778
PR,4122909,Salto do Itararé,-23.6013888889
PR,4123006,Salto do Lontra,-25.7838888889
PR,4123105,Santa Amélia,-23.2658333333
PR,4123204,Santa Cecília do Pavão,-23.5172222222
PR,4123303,Santa Cruz de Monte Castelo,-22.9533333333
PR,4123402,Santa Fé,-23.0375
PR,4123501,Santa Helena,-24.8602777778
PR,4123600,Santa Inês,-22.6375
PR,4123709,Santa Isabel do Ivaí,-23.0027777778
PR,4123808,Santa Izabel do Oeste,-25.8211111111
PR,4123824,Santa Lúcia,-25.4069444444
PR,4123857,Santa Maria do Oeste,-24.9391666667
PR,4123907,Santa Mariana,-23.1508333333
PR,4123956,Santa Mônica,-23.1083333333
PR,4124004,Santana do Itararé,-23.755
PR,4124020,Santa Tereza do Oeste,-25.0522222222
PR,4124053,Santa Terezinha de Itaipu,-25.3622222222
PR,4124103,Santo Antônio da Platina,-23.295
PR,4124202,Santo Antônio do Caiuá,-22.7347222222
PR,4124301,Santo Antônio do Paraíso,-23.4936111111
PR,4124400,Santo Antônio do Sudoeste,-26.0736111111
PR,4124509,Santo Inácio,-22.6977777778
PR,4124608,São Carlos do Ivaí,-23.3152777778
PR,4124707,São Jerônimo da Serra,-23.7275
PR,4124806,São João,-25.8277777778
PR,4124905,São João do Caiuá,-22.8519444444
PR,4125001,São João do Ivaí,-23.98
PR,4125100,São João do Triunfo,-25.6833333333
PR,4125209,São Jorge d'Oeste,-25.7055555556
PR,4125308,São Jorge do Ivaí,-23.4327777778
PR,4125357,São Jorge do Patrocínio,-23.7619444444
PR,4125407,São José da Boa Vista,-23.9158333333
PR,4125456,São José das Palmeiras,-24.8375
PR,4125506,São José dos Pinhais,-25.5347222222
PR,4125555,São Manoel do Paraná,-23.4033333333
PR,4125605,São Mateus do Sul,-25.8741666667
PR,4125704,São Miguel do Iguaçu,-25.3480555556
PR,4125753,São Pedro do Iguaçu,-24.9355555556
PR,4125803,São Pedro do Ivaí,-23.8652777778
PR,4125902,São Pedro do Paraná,-22.8238888889
PR,4126009,São Sebastião da Amoreira,-23.4652777778
PR,4126108,São Tomé,-23.5377777778
PR,4126207,Sapopema,-23.9108333333
PR,4126256,Sarandi,-23.4436111111
PR,4126272,Saudade do Iguaçu,-25.6944444444
PR,4126306,Sengés,-24.1127777778
PR,4126355,Serranópolis do Iguaçu,-25.38
PR,4126405,Sertaneja,-23.0369444444
PR,4126504,Sertanópolis,-23.0586111111
PR,4126603,Siqueira Campos,-23.6888888889
PR,4126652,Sulina,-25.7019444444
PR,4126678,Tamarana,-23.7233333333
PR,4126702,Tamboara,-23.2002777778
PR,4126801,Tapejara,-23.7330555556
PR,4126900,Tapira,-23.3227777778
PR,4127007,Teixeira Soares,-25.3683333333
PR,4127106,Telêmaco Borba,-24.3238888889
PR,4127205,Terra Boa,-23.7680555556
PR,4127304,Terra Rica,-22.7094444444
PR,4127403,Terra Roxa,-24.1566666667
PR,4127502,Tibagi,-24.5094444444
PR,4127601,Tijucas do Sul,-25.9280555556
PR,4127700,Toledo,-24.7136111111
PR,4127809,Tomazina,-23.7783333333
PR,4127858,Três Barras do Paraná,-25.4188888889
PR,4127882,Tunas do Paraná,-24.9744444444
PR,4127908,Tuneiras do Oeste,-23.8705555556
PR,4127957,Tupãssi,-24.5877777778
PR,4127965,Turvo,-25.0427777778
PR,4128005,Ubiratã,-24.5452777778
PR,4128104,Umuarama,-23.7663888889
PR,4128203,União da Vitória,-26.23
PR,4128302,Uniflor,-23.0869444444
PR,4128401,Uraí,-23.1975
PR,4128500,Wenceslau Braz,-23.8738888889
PR,4128534,Ventania,-24.2458333333
PR,4128559,Vera Cruz do Oeste,-25.0577777778
PR,4128609,Verê,-25.8813888889
PR,4128625,Vila Alta,-23.5083333333
PR,4128633,Doutor Ulysses,-24.5680555556
PR,4128658,Virmond,-25.3811111111
PR,4128708,Vitorino,-26.2769444444
PR,4128807,Xambrê,-23.7361111111
PR,4199919,Assunguy de Cima,
PR,4199929,Conchas,
PR,4199939,Palmira,
PR,4199949,Porto de Cima,
RJ,3300100,Angra dos Reis,-23.0066666667
RJ,3300159,Aperibé,-21.6208333333
RJ,3300209,Araruama,-22.8727777778
RJ,3300225,Areal,-22.2305555556
RJ,3300233,Armação dos Búzios,-22.7469444444
RJ,3300258,Arraial do Cabo,-22.9661111111
RJ,3300308,Barra do Piraí,-22.47
RJ,3300407,Barra Mansa,-22.5441666667
RJ,3300456,Belford Roxo,-22.7641666667
RJ,3300506,Bom Jardim,-22.1519444444
RJ,3300605,Bom Jesus do Itabapoana,-21.1338888889
RJ,3300704,Cabo Frio,-22.8794444444
RJ,3300803,Cachoeiras de Macacu,-22.4625
RJ,3300902,Cambuci,-21.5752777778
RJ,3300936,Carapebus,-22.1872222222
RJ,3300951,Comendador Levy Gasparian,-22.0286111111
RJ,3301009,Campos dos Goytacazes,-21.7541666667
RJ,3301108,Cantagalo,-21.9811111111
RJ,3301157,Cardoso Moreira,-21.4883333333
RJ,3301207,Carmo,-21.9336111111
RJ,3301306,Casimiro de Abreu,-22.4805555556
RJ,3301405,Conceição de Macabu,-22.0852777778
RJ,3301504,Cordeiro,-22.0286111111
RJ,3301603,Duas Barras,-22.0511111111
RJ,3301702,Duque de Caxias,-22.7855555556
RJ,3301801,Engenheiro Paulo de Frontin,-22.5497222222
RJ,3301850,Guapimirim,-22.5372222222
RJ,3301876,Iguaba Grande,-22.8391666667
RJ,3301900,Itaboraí,-22.7444444444
RJ,3302007,Itaguaí,-22.8522222222
RJ,3302056,Italva,-21.4208333333
RJ,3302106,Itaocara,-21.6691666667
RJ,3302205,Itaperuna,-21.205
RJ,3302254,Itatiaia,-22.4961111111
RJ,3302270,Japeri,-22.6430555556
RJ,3302304,Laje do Muriaé,-21.2063888889
RJ,3302403,Macaé,-22.3708333333
RJ,3302452,Macuco,-21.9838888889
RJ,3302502,Magé,-22.6527777778
RJ,3302601,Mangaratiba,-22.9597222222
RJ,3302700,Maricá,-22.9194444444
RJ,3302809,Mendes,-22.5266666667
RJ,3302858,Mesquita,
RJ,3302908,Miguel Pereira,-22.4538888889
RJ,3303005,Miracema,-21.4122222222
RJ,3303104,Natividade,-21.0422222222
RJ,3303203,Nilópolis,-22.8075
RJ,3303302,Niterói,-22.8833333333
RJ,3303401,Nova Friburgo,-22.2819444444
RJ,3303500,Nova Iguaçu,-22.7591666667
RJ,3303609,Paracambi,-22.6108333333
RJ,3303708,Paraíba do Sul,-22.1619444444
RJ,3303807,Parati,-23.2177777778
RJ,3303856,Paty do Alferes,-22.4286111111
RJ,3303906,Petrópolis,-22.505
RJ,3303955,Pinheiral,-22.5127777778
RJ,3304003,Piraí,-22.6291666667
RJ,3304102,Porciúncula,-20.9627777778
RJ,3304110,Porto Real,-22.4197222222
RJ,3304128,Quatis,-22.4072222222
RJ,3304144,Queimados,-22.7161111111
RJ,3304151,Quissamã,-22.1066666667
RJ,3304201,Resende,-22.4688888889
RJ,3304300,Rio Bonito,-22.7086111111
RJ,3304409,Rio Claro,-22.7230555556
RJ,3304508,Rio das Flores,-22.1675
RJ,3304524,Rio das Ostras,-22.5269444444
RJ,3304557,Rio de Janeiro,-22.9027777778
RJ,3304607,Santa Maria Madalena,-21.9552777778
RJ,3304706,Santo Antônio de Pádua,-21.5394444444
RJ,3304755,São Francisco de Itabapoana,-21.3019444444
RJ,3304805,São Fidélis,-21.6461111111
RJ,3304904,São Gonçalo,-22.8269444444
RJ,3305000,São João da Barra,-21.6402777778
RJ,3305109,São João de Meriti,-22.8038888889
RJ,3305133,São José de Ubá,-21.3575
RJ,3305158,São José do Vale do Rio Preto,-22.1513888889
RJ,3305208,São Pedro da Aldeia,-22.8391666667
RJ,3305307,São Sebastião do Alto,-21.9572222222
RJ,3305406,Sapucaia,-21.995
RJ,3305505,Saquarema,-22.92
RJ,3305554,Seropédica,-22.7438888889
RJ,3305604,Silva Jardim,-22.6508333333
RJ,3305703,Sumidouro,-22.0497222222
RJ,3305752,Tanguá,-22.7302777778
RJ,3305802,Teresópolis,-22.4122222222
RJ,3305901,Trajano de Morais,-22.0633333333
RJ,3306008,Três Rios,-22.1166666667
RJ,3306107,Valença,-22.2455555556
RJ,3306156,Varre-Sai,-20.9311111111
RJ,3306206,Vassouras,-22.4038888889
RJ,3306305,Volta Redonda,-22.5230555556
RJ,3399919,Sâo João Marcos,
RJ,3399929,São Sebastião do Parahyba,
RN,2400109,Acari,-6.4355555556
RN,2400208,Açu,-5.5766666667
RN,2400307,Afonso Bezerra,-5.4983333333
RN,2400406,Água Nova,-6.2091666667
RN,2400505,Alexandria,-6.4125
RN,2400604,Almino Afonso,-6.1522222222
RN,2400703,Alto do Rodrigues,-5.2883333333
RN,2400802,Angicos,-5.6655555556
RN,2400901,Antônio Martins,-6.2127777778
RN,2401008,Apodi,-5.6641666667
RN,2401107,Areia Branca,-4.9561111111
RN,2401206,Arês,-6.1944444444
RN,2401305,Augusto Severo,-5.8638888889
RN,2401404,Baía Formosa,-6.3694444444
RN,2401453,Baraúna,-5.08
RN,2401503,Barcelona,-5.9505555556
RN,2401602,Bento Fernandes,-5.6938888889
RN,2401651,Bodó,-5.9883333333
RN,2401701,Bom Jesus,-5.9838888889
RN,2401800,Brejinho,-6.1908333333
RN,2401859,Caiçara do Norte,-5.0644444444
RN,2401909,Caiçara do Rio do Vento,-5.7602777778
RN,2402006,Caicó,-6.4583333333
RN,2402105,Campo Redondo,-6.2413888889
RN,2402204,Canguaretama,-6.38
RN,2402303,Caraúbas,-5.7925
RN,2402402,Carnaúba dos Dantas,-6.5555555556
RN,2402501,Carnaubais,-5.3483333333
RN,2402600,Ceará-Mirim,-5.6344444444
RN,2402709,Cerro Corá,-6.0455555556
RN,2402808,Coronel Ezequiel,-6.3825
RN,2402907,Coronel João Pessoa,-6.2597222222
RN,2403004,Cruzeta,-6.4116666667
RN,2403103,Currais Novos,-6.2608333333
RN,2403202,Doutor Severiano,-6.0944444444
RN,2403251,Parnamirim,-5.9155555556
RN,2403301,Encanto,-6.1105555556
RN,2403400,Equador,-6.945
RN,2403509,Espírito Santo,-6.3322222222
RN,2403608,Extremoz,-5.7055555556
RN,2403707,Felipe Guerra,-5.6025
RN,2403756,Fernando Pedroza,-5.6972222222
RN,2403806,Florânia,-6.1272222222
RN,2403905,Francisco Dantas,-6.0783333333
RN,2404002,Frutuoso Gomes,-6.1583333333
RN,2404101,Galinhos,-5.0905555556
RN,2404200,Goianinha,-6.2647222222
RN,2404309,Governador Dix-Sept Rosado,-5.4588888889
RN,2404408,Grossos,-4.9797222222
RN,2404507,Guamaré,-5.1075
RN,2404606,Ielmo Marinho,-5.8241666667
RN,2404705,Ipanguaçu,-5.4983333333
RN,2404804,Ipueira,-6.8141666667
RN,2404853,Itajá,-5.6441666667
RN,2404903,Itaú,-5.8397222222
RN,2405009,Jaçanã,-6.4258333333
RN,2405108,Jandaíra,-5.3563888889
RN,2405207,Janduís,-6.0155555556
RN,2405306,Januário Cicco,-6.1583333333
RN,2405405,Japi,-6.465
RN,2405504,Jardim de Angicos,-5.6536111111
RN,2405603,Jardim de Piranhas,-6.3786111111
RN,2405702,Jardim do Seridó,-6.5844444444
RN,2405801,João Câmara,-5.5375
RN,2405900,João Dias,-6.2744444444
RN,2406007,José da Penha,-6.3166666667
RN,2406106,Jucurutu,-6.0338888889
RN,2406155,Jundiá,
RN,2406205,Lagoa d'Anta,-6.3911111111
RN,2406304,Lagoa de Pedras,-6.1491666667
RN,2406403,Lagoa de Velhos,-6.0038888889
RN,2406502,Lagoa Nova,-6.1211111111
RN,2406601,Lagoa Salgada,-6.1208333333
RN,2406700,Lajes,-5.7
RN,2406809,Lajes Pintadas,-6.1502777778
RN,2406908,Lucrécia,-6.12
RN,2407005,Luís Gomes,-6.4138888889
RN,2407104,Macaíba,-5.8583333333
RN,2407203,Macau,-5.115
RN,2407252,Major Sales,-6.4061111111
RN,2407302,Marcelino Vieira,-6.2941666667
RN,2407401,Martins,-6.0877777778
RN,2407500,Maxaranguape,-5.5172222222
RN,2407609,Messias Targino,-6.0788888889
RN,2407708,Montanhas,-6.4858333333
RN,2407807,Monte Alegre,-6.0677777778
RN,2407906,Monte das Gameleiras,-6.4413888889
RN,2408003,Mossoró,-5.1875
RN,2408102,Natal,-5.795
RN,2408201,Nísia Floresta,-6.0911111111
RN,2408300,Nova Cruz,-6.4780555556
RN,2408409,Olho-d'Água do Borges,-5.9563888889
RN,2408508,Ouro Branco,-6.7011111111
RN,2408607,Paraná,-6.4863888889
RN,2408706,Paraú,-5.7744444444
RN,2408805,Parazinho,-5.2230555556
RN,2408904,Parelhas,-6.6877777778
RN,2408953,Rio do Fogo,-5.2727777778
RN,2409100,Passa e Fica,-6.4355555556
RN,2409209,Passagem,-6.2788888889
RN,2409308,Patu,-6.11
RN,2409332,Santa Maria,-5.8397222222
RN,2409407,Pau dos Ferros,-6.1091666667
RN,2409506,Pedra Grande,-5.1502777778
RN,2409605,Pedra Preta,-5.5825
RN,2409704,Pedro Avelino,-5.5216666667
RN,2409803,Pedro Velho,-6.4391666667
RN,2409902,Pendências,-5.26
RN,2410009,Pilões,-6.2686111111
RN,2410108,Poço Branco,-5.6227777778
RN,2410207,Portalegre,-6.0238888889
RN,2410256,Porto do Mangue,-5.0677777778
RN,2410306,Presidente Juscelino,-6.1055555556
RN,2410405,Pureza,-5.4669444444
RN,2410504,Rafael Fernandes,-6.1947222222
RN,2410603,Rafael Godeiro,-6.0755555556
RN,2410702,Riacho da Cruz,-5.9363888889
RN,2410801,Riacho de Santana,-6.2633333333
RN,2410900,Riachuelo,-5.815
RN,2411007,Rodolfo Fernandes,-5.7880555556
RN,2411056,Tibau,-4.8372222222
RN,2411106,Ruy Barbosa,-5.8813888889
RN,2411205,Santa Cruz,-6.2294444444
RN,2411403,Santana do Matos,-5.9575
RN,2411429,Santana do Seridó,-6.7705555556
RN,2411502,Santo Antônio,-6.3105555556
RN,2411601,São Bento do Norte,-5.0663888889
RN,2411700,São Bento do Trairí,-6.3416666667
RN,2411809,São Fernando,-6.3763888889
RN,2411908,São Francisco do Oeste,-5.975
RN,2412005,São Gonçalo do Amarante,-5.7933333333
RN,2412104,São João do Sabugi,-6.7183333333
RN,2412203,São José de Mipibu,-6.0747222222
RN,2412302,São José do Campestre,-6.3155555556
RN,2412401,São José do Seridó,-6.4491666667
RN,2412500,São Miguel,-6.2119444444
RN,2412559,São Miguel de Touros,-5.1247222222
RN,2412609,São Paulo do Potengi,-5.895
RN,2412708,São Pedro,-5.8980555556
RN,2412807,São Rafael,-5.7994444444
RN,2412906,São Tomé,-5.9725
RN,2413003,São Vicente,-6.2172222222
RN,2413102,Senador Elói de Souza,-6.0355555556
RN,2413201,Senador Georgino Avelino,-6.1627777778
RN,2413300,Serra de São Bento,-6.4172222222
RN,2413359,Serra do Mel,-5.17
RN,2413409,Serra Negra do Norte,-6.6655555556
RN,2413508,Serrinha,-6.2761111111
RN,2413557,Serrinha dos Pintos,-6.11
RN,2413607,Severiano Melo,-5.7772222222
RN,2413706,Sítio Novo,-6.1038888889
RN,2413805,Taboleiro Grande,-5.93
RN,2413904,Taipu,-5.6216666667
RN,2414001,Tangará,-6.1994444444
RN,2414100,Tenente Ananias,-6.465
RN,2414159,Tenente Laurentino Cruz,-6.1480555556
RN,2414209,Tibau do Sul,-6.1866666667
RN,2414308,Timbaúba dos Batistas,-6.465
RN,2414407,Touros,-5.1988888889
RN,2414456,Triunfo Potiguar,-5.8669444444
RN,2414506,Umarizal,-5.9905555556
RN,2414605,Upanema,-5.6419444444
RN,2414704,Várzea,-6.3480555556
RN,2414753,Venha-Ver,-6.3263888889
RN,2414803,Vera Cruz,-6.0441666667
RN,2414902,Viçosa,-5.9944444444
RN,2415008,Vila Flor,-6.3144444444
RO,1100015,Alta Floresta D'Oeste,-11.9680555556
RO,1100023,Ariquemes,-9.9133333333
RO,1100031,Cabixi,-13.4977777778
RO,1100049,Cacoal,-11.4386111111
RO,1100056,Cerejeiras,-13.1888888889
RO,1100064,Colorado do Oeste,-13.1166666667
RO,1100072,Corumbiara,-12.9619444444
RO,1100080,Costa Marques,-12.445
RO,1100098,Espigão D'Oeste,-11.5247222222
RO,1100106,Guajará-Mirim,-10.7827777778
RO,1100114,Jaru,-10.4388888889
RO,1100122,Ji-Paraná,-10.8852777778
RO,1100130,Machadinho D'Oeste,-9.4438888889
RO,1100148,Nova Brasilândia D'Oeste,-11.7197222222
RO,1100155,Ouro Preto do Oeste,-10.7480555556
