Sigla,Código,Município,1998
PR,4116604,Nova América da Colina,50.7175
PR,4116703,Nova Aurora,53.2555555556
PR,4116802,Nova Cantu,52.5694444444
PR,4116901,Nova Esperança,52.2047222222
PR,4116950,Nova Esperança do Sudoeste,53.2625
PR,4117008,Nova Fátima,50.5638888889
PR,4117057,Nova Laranjeiras,52.5413888889
PR,4117107,Nova Londrina,52.985
PR,4117206,Nova Olímpia,53.0886111111
PR,4117214,Nova Santa Bárbara,50.5852777778
PR,4117222,Nova Santa Rosa,53.9533333333
PR,4117255,Nova Prata do Iguaçu,53.3466666667
PR,4117271,Nova Tebas,51.9452777778
PR,4117297,Novo Itacolomi,51.5069444444
PR,4117305,Ortigueira,50.9494444444
PR,4117404,Ourizona,52.1988888889
PR,4117453,Ouro Verde do Oeste,53.9016666667
PR,4117503,Paiçandu,52.0486111111
PR,4117602,Palmas,51.9905555556
PR,4117701,Palmeira,50.0063888889
PR,4117800,Palmital,52.2027777778
PR,4117909,Palotina,53.84
PR,4118006,Paraíso do Norte,52.6022222222
PR,4118105,Paranacity,52.1511111111
PR,4118204,Paranaguá,48.5091666667
PR,4118303,Paranapoema,52.0977777778
PR,4118402,Paranavaí,52.4652777778
PR,4118451,Pato Bragado,54.2247222222
PR,4118501,Pato Branco,52.6705555556
PR,4118600,Paula Freitas,50.9380555556
PR,4118709,Paulo Frontin,50.8358333333
PR,4118808,Peabiru,52.3430555556
PR,4118857,Perobal,53.4097222222
PR,4118907,Pérola,53.6836111111
PR,4119004,Pérola d'Oeste,53.74
PR,4119103,Piên,49.4291666667
PR,4119152,Pinhais,49.1925
PR,4119202,Pinhalão,50.0558333333
PR,4119251,Pinhal de São Bento,53.4830555556
PR,4119301,Pinhão,51.6597222222
PR,4119400,Piraí do Sul,49.9486111111
PR,4119509,Piraquara,49.0633333333
PR,4119608,Pitanga,51.7613888889
PR,4119657,Pitangueiras,51.5855555556
PR,4119707,Planaltina do Paraná,52.9138888889
PR,4119806,Planalto,53.7661111111
PR,4119905,Ponta Grossa,50.1619444444
PR,4119954,Pontal do Paraná,48.5111111111
PR,4120002,Porecatu,51.3791666667
PR,4120101,Porto Amazonas,49.8902777778
PR,4120150,Porto Barreiro,52.4083333333
PR,4120200,Porto Rico,53.2669444444
PR,4120309,Porto Vitória,51.2316666667
PR,4120333,Prado Ferreira,51.4422222222
PR,4120358,Pranchita,53.7402777778
PR,4120408,Presidente Castelo Branco,52.1516666667
PR,4120507,Primeiro de Maio,51.0283333333
PR,4120606,Prudentópolis,50.9777777778
PR,4120655,Quarto Centenário,53.0763888889
PR,4120705,Quatiguá,49.9136111111
PR,4120804,Quatro Barras,49.0769444444
PR,4120853,Quatro Pontes,53.9769444444
PR,4120903,Quedas do Iguaçu,52.9080555556
PR,4121000,Querência do Norte,53.4844444444
PR,4121109,Quinta do Sol,52.1297222222
PR,4121208,Quitandinha,49.4977777778
PR,4121257,Ramilândia,54.0252777778
PR,4121307,Rancho Alegre,50.9130555556
PR,4121356,Rancho Alegre D'Oeste,52.9544444444
PR,4121406,Realeza,53.5325
PR,4121505,Rebouças,50.6927777778
PR,4121604,Renascença,52.9688888889
PR,4121703,Reserva,50.8505555556
PR,4121752,Reserva do Iguaçu,52.0280555556
PR,4121802,Ribeirão Claro,49.7580555556
PR,4121901,Ribeirão do Pinhal,50.3566666667
PR,4122008,Rio Azul,50.7963888889
PR,4122107,Rio Bom,51.4105555556
PR,4122156,Rio Bonito do Iguaçu,52.5258333333
PR,4122172,Rio Branco do Ivaí,51.3125
PR,4122206,Rio Branco do Sul,49.3141666667
PR,4122305,Rio Negro,49.7975
PR,4122404,Rolândia,51.3691666667
PR,4122503,Roncador,52.275
PR,4122602,Rondon,52.7613888889
PR,4122651,Rosário do Ivaí,51.2747222222
PR,4122701,Sabáudia,51.5525
PR,4122800,Salgado Filho,53.3613888889
PR,4122909,Salto do Itararé,49.6258333333
PR,4123006,Salto do Lontra,53.3086111111
PR,4123105,Santa Amélia,50.4241666667
PR,4123204,Santa Cecília do Pavão,50.7836111111
PR,4123303,Santa Cruz de Monte Castelo,53.2972222222
PR,4123402,Santa Fé,51.8052777778
PR,4123501,Santa Helena,54.3327777778
PR,4123600,Santa Inês,51.9025
PR,4123709,Santa Isabel do Ivaí,53.1966666667
PR,4123808,Santa Izabel do Oeste,53.4844444444
PR,4123824,Santa Lúcia,53.5658333333
PR,4123857,Santa Maria do Oeste,51.8625
PR,4123907,Santa Mariana,50.5186111111
PR,4123956,Santa Mônica,53.1086111111
PR,4124004,Santana do Itararé,49.6291666667
PR,4124020,Santa Tereza do Oeste,53.6330555556
PR,4124053,Santa Terezinha de Itaipu,54.4880555556
PR,4124103,Santo Antônio da Platina,50.0772222222
PR,4124202,Santo Antônio do Caiuá,52.3422222222
PR,4124301,Santo Antônio do Paraíso,50.6455555556
PR,4124400,Santo Antônio do Sudoeste,53.7252777778
PR,4124509,Santo Inácio,51.7938888889
PR,4124608,São Carlos do Ivaí,52.4758333333
PR,4124707,São Jerônimo da Serra,50.7411111111
PR,4124806,São João,52.7252777778
PR,4124905,São João do Caiuá,52.3369444444
PR,4125001,São João do Ivaí,51.8180555556
PR,4125100,São João do Triunfo,50.2972222222
PR,4125209,São Jorge d'Oeste,52.9183333333
PR,4125308,São Jorge do Ivaí,52.2930555556
PR,4125357,São Jorge do Patrocínio,53.8788888889
PR,4125407,São José da Boa Vista,49.6522222222
PR,4125456,São José das Palmeiras,54.0636111111
PR,4125506,São José dos Pinhais,49.2063888889
PR,4125555,São Manoel do Paraná,52.6438888889
PR,4125605,São Mateus do Sul,50.3827777778
PR,4125704,São Miguel do Iguaçu,54.2377777778
PR,4125753,São Pedro do Iguaçu,53.8552777778
PR,4125803,São Pedro do Ivaí,51.8563888889
PR,4125902,São Pedro do Paraná,53.22
PR,4126009,São Sebastião da Amoreira,50.7611111111
PR,4126108,São Tomé,52.5908333333
PR,4126207,Sapopema,50.5802777778
PR,4126256,Sarandi,51.8738888889
PR,4126272,Saudade do Iguaçu,52.6188888889
PR,4126306,Sengés,49.4636111111
PR,4126355,Serranópolis do Iguaçu,54.0516666667
PR,4126405,Sertaneja,50.8383333333
PR,4126504,Sertanópolis,51.0363888889
PR,4126603,Siqueira Campos,49.8338888889
PR,4126652,Sulina,52.7222222222
PR,4126678,Tamarana,51.0972222222
PR,4126702,Tamboara,52.4686111111
PR,4126801,Tapejara,52.8733333333
PR,4126900,Tapira,53.0680555556
PR,4127007,Teixeira Soares,50.4605555556
PR,4127106,Telêmaco Borba,50.6155555556
PR,4127205,Terra Boa,52.4441666667
PR,4127304,Terra Rica,52.6169444444
PR,4127403,Terra Roxa,54.0969444444
PR,4127502,Tibagi,50.4136111111
PR,4127601,Tijucas do Sul,49.1988888889
PR,4127700,Toledo,53.7430555556
PR,4127809,Tomazina,49.9497222222
PR,4127858,Três Barras do Paraná,53.1808333333
PR,4127882,Tunas do Paraná,49.0858333333
PR,4127908,Tuneiras do Oeste,52.8761111111
PR,4127957,Tupãssi,53.5116666667
PR,4127965,Turvo,51.5297222222
PR,4128005,Ubiratã,52.9877777778
PR,4128104,Umuarama,53.325
PR,4128203,União da Vitória,51.0863888889
PR,4128302,Uniflor,52.1572222222
PR,4128401,Uraí,50.7963888889
PR,4128500,Wenceslau Braz,49.8027777778
PR,4128534,Ventania,50.2427777778
PR,4128559,Vera Cruz do Oeste,53.8769444444
PR,4128609,Verê,52.9077777778
PR,4128625,Vila Alta,53.7277777778
PR,4128633,Doutor Ulysses,49.4197222222
PR,4128658,Virmond,52.1994444444
PR,4128708,Vitorino,52.7838888889
PR,4128807,Xambrê,53.49
PR,4199919,Assunguy de Cima,
PR,4199929,Conchas,
PR,4199939,Palmira,
PR,4199949,Porto de Cima,
RJ,3300100,Angra dos Reis,44.3180555556
RJ,3300159,Aperibé,42.1027777778
RJ,3300209,Araruama,42.3430555556
RJ,3300225,Areal,43.1055555556
RJ,3300233,Armação dos Búzios,41.8816666667
RJ,3300258,Arraial do Cabo,42.0277777778
RJ,3300308,Barra do Piraí,43.8255555556
RJ,3300407,Barra Mansa,44.1713888889
RJ,3300456,Belford Roxo,43.3994444444
RJ,3300506,Bom Jardim,42.4194444444
RJ,3300605,Bom Jesus do Itabapoana,41.6797222222
RJ,3300704,Cabo Frio,42.0186111111
RJ,3300803,Cachoeiras de Macacu,42.6530555556
RJ,3300902,Cambuci,41.9111111111
RJ,3300936,Carapebus,41.6611111111
RJ,3300951,Comendador Levy Gasparian,43.205
RJ,3301009,Campos dos Goytacazes,41.3244444444
RJ,3301108,Cantagalo,42.3680555556
RJ,3301157,Cardoso Moreira,41.6155555556
RJ,3301207,Carmo,42.6086111111
RJ,3301306,Casimiro de Abreu,42.2041666667
RJ,3301405,Conceição de Macabu,41.8683333333
RJ,3301504,Cordeiro,42.3608333333
RJ,3301603,Duas Barras,42.5216666667
RJ,3301702,Duque de Caxias,43.3116666667
RJ,3301801,Engenheiro Paulo de Frontin,43.6783333333
RJ,3301850,Guapimirim,42.9819444444
RJ,3301876,Iguaba Grande,42.2288888889
RJ,3301900,Itaboraí,42.8594444444
RJ,3302007,Itaguaí,43.7752777778
RJ,3302056,Italva,41.6908333333
RJ,3302106,Itaocara,42.0761111111
RJ,3302205,Itaperuna,41.8877777778
RJ,3302254,Itatiaia,44.5633333333
RJ,3302270,Japeri,43.6533333333
RJ,3302304,Laje do Muriaé,42.1225
RJ,3302403,Macaé,41.7869444444
RJ,3302452,Macuco,42.2527777778
RJ,3302502,Magé,43.0405555556
RJ,3302601,Mangaratiba,44.0405555556
RJ,3302700,Maricá,42.8186111111
RJ,3302809,Mendes,43.7327777778
RJ,3302858,Mesquita,
RJ,3302908,Miguel Pereira,43.4688888889
RJ,3303005,Miracema,42.1966666667
RJ,3303104,Natividade,41.9733333333
RJ,3303203,Nilópolis,43.4138888889
RJ,3303302,Niterói,43.1036111111
RJ,3303401,Nova Friburgo,42.5311111111
RJ,3303500,Nova Iguaçu,43.4511111111
RJ,3303609,Paracambi,43.7091666667
RJ,3303708,Paraíba do Sul,43.2927777778
RJ,3303807,Parati,44.7130555556
RJ,3303856,Paty do Alferes,43.4186111111
RJ,3303906,Petrópolis,43.1786111111
RJ,3303955,Pinheiral,44.0005555556
RJ,3304003,Piraí,43.8980555556
RJ,3304102,Porciúncula,42.0408333333
RJ,3304110,Porto Real,44.2902777778
RJ,3304128,Quatis,44.2580555556
RJ,3304144,Queimados,43.5552777778
RJ,3304151,Quissamã,41.4722222222
RJ,3304201,Resende,44.4466666667
RJ,3304300,Rio Bonito,42.6097222222
RJ,3304409,Rio Claro,44.1355555556
RJ,3304508,Rio das Flores,43.5855555556
RJ,3304524,Rio das Ostras,41.945
RJ,3304557,Rio de Janeiro,43.2075
RJ,3304607,Santa Maria Madalena,42.0080555556
RJ,3304706,Santo Antônio de Pádua,42.1802777778
RJ,3304755,São Francisco de Itabapoana,40.9613888889
RJ,3304805,São Fidélis,41.7469444444
RJ,3304904,São Gonçalo,43.0538888889
RJ,3305000,São João da Barra,41.0511111111
RJ,3305109,São João de Meriti,43.3722222222
RJ,3305133,São José de Ubá,41.9425
RJ,3305158,São José do Vale do Rio Preto,42.9244444444
RJ,3305208,São Pedro da Aldeia,42.1027777778
RJ,3305307,São Sebastião do Alto,42.1347222222
RJ,3305406,Sapucaia,42.9144444444
RJ,3305505,Saquarema,42.5102777778
RJ,3305554,Seropédica,43.7075
RJ,3305604,Silva Jardim,42.3916666667
RJ,3305703,Sumidouro,42.6747222222
RJ,3305752,Tanguá,42.7141666667
RJ,3305802,Teresópolis,42.9655555556
RJ,3305901,Trajano de Morais,42.0663888889
RJ,3306008,Três Rios,43.2091666667
RJ,3306107,Valença,43.7002777778
RJ,3306156,Varre-Sai,41.8686111111
RJ,3306206,Vassouras,43.6625
RJ,3306305,Volta Redonda,44.1041666667
RJ,3399919,Sâo João Marcos,
RJ,3399929,São Sebastião do Parahyba,
RN,2400109,Acari,36.6388888889
RN,2400208,Açu,36.9086111111
RN,2400307,Afonso Bezerra,36.5055555556
RN,2400406,Água Nova,38.2972222222
RN,2400505,Alexandria,38.0158333333
RN,2400604,Almino Afonso,37.7661111111
RN,2400703,Alto do Rodrigues,36.7622222222
RN,2400802,Angicos,36.6011111111
RN,2400901,Antônio Martins,37.9055555556
RN,2401008,Apodi,37.7988888889
RN,2401107,Areia Branca,37.1369444444
RN,2401206,Arês,35.1602777778
RN,2401305,Augusto Severo,37.31
RN,2401404,Baía Formosa,35.0077777778
RN,2401453,Baraúna,37.6166666667
RN,2401503,Barcelona,35.9263888889
RN,2401602,Bento Fernandes,35.8197222222
RN,2401651,Bodó,36.4130555556
RN,2401701,Bom Jesus,35.5813888889
RN,2401800,Brejinho,35.3566666667
RN,2401859,Caiçara do Norte,36.0558333333
RN,2401909,Caiçara do Rio do Vento,35.9983333333
RN,2402006,Caicó,37.0977777778
RN,2402105,Campo Redondo,36.1825
RN,2402204,Canguaretama,35.1288888889
RN,2402303,Caraúbas,37.5566666667
RN,2402402,Carnaúba dos Dantas,36.595
RN,2402501,Carnaubais,36.8344444444
RN,2402600,Ceará-Mirim,35.4255555556
RN,2402709,Cerro Corá,36.3458333333
RN,2402808,Coronel Ezequiel,36.2147222222
RN,2402907,Coronel João Pessoa,38.4436111111
RN,2403004,Cruzeta,36.7897222222
RN,2403103,Currais Novos,36.5177777778
RN,2403202,Doutor Severiano,38.3747222222
RN,2403251,Parnamirim,35.2627777778
RN,2403301,Encanto,38.3052777778
RN,2403400,Equador,36.7183333333
RN,2403509,Espírito Santo,35.3094444444
RN,2403608,Extremoz,35.3072222222
RN,2403707,Felipe Guerra,37.6886111111
RN,2403756,Fernando Pedroza,36.5311111111
RN,2403806,Florânia,36.8180555556
RN,2403905,Francisco Dantas,38.1194444444
RN,2404002,Frutuoso Gomes,37.8397222222
RN,2404101,Galinhos,36.2752777778
RN,2404200,Goianinha,35.2125
RN,2404309,Governador Dix-Sept Rosado,37.5208333333
RN,2404408,Grossos,37.1547222222
RN,2404507,Guamaré,36.3202777778
RN,2404606,Ielmo Marinho,35.5527777778
RN,2404705,Ipanguaçu,36.855
RN,2404804,Ipueira,37.1988888889
RN,2404853,Itajá,36.8713888889
RN,2404903,Itaú,37.9927777778
RN,2405009,Jaçanã,36.205
RN,2405108,Jandaíra,36.1280555556
RN,2405207,Janduís,37.4088888889
RN,2405306,Januário Cicco,35.6005555556
RN,2405405,Japi,35.9466666667
RN,2405504,Jardim de Angicos,35.9688888889
RN,2405603,Jardim de Piranhas,37.3519444444
RN,2405702,Jardim do Seridó,36.7744444444
RN,2405801,João Câmara,35.8197222222
RN,2405900,João Dias,37.7961111111
RN,2406007,José da Penha,38.2813888889
RN,2406106,Jucurutu,37.0202777778
RN,2406155,Jundiá,
RN,2406205,Lagoa d'Anta,35.5983333333
RN,2406304,Lagoa de Pedras,35.4377777778
RN,2406403,Lagoa de Velhos,35.8716666667
RN,2406502,Lagoa Nova,35.4772222222
RN,2406601,Lagoa Salgada,35.4772222222
RN,2406700,Lajes,36.2447222222
RN,2406809,Lajes Pintadas,36.1172222222
RN,2406908,Lucrécia,37.8155555556
RN,2407005,Luís Gomes,38.3886111111
RN,2407104,Macaíba,35.3538888889
RN,2407203,Macau,36.6344444444
RN,2407252,Major Sales,38.3238888889
RN,2407302,Marcelino Vieira,38.1672222222
RN,2407401,Martins,37.9111111111
RN,2407500,Maxaranguape,35.2563888889
RN,2407609,Messias Targino,37.5138888889
RN,2407708,Montanhas,35.2875
RN,2407807,Monte Alegre,35.3322222222
RN,2407906,Monte das Gameleiras,35.7825
RN,2408003,Mossoró,37.3441666667
RN,2408102,Natal,35.2094444444
RN,2408201,Nísia Floresta,35.2086111111
RN,2408300,Nova Cruz,35.4338888889
RN,2408409,Olho-d'Água do Borges,37.7055555556
RN,2408508,Ouro Branco,36.9455555556
RN,2408607,Paraná,38.3130555556
RN,2408706,Paraú,37.1013888889
RN,2408805,Parazinho,35.8383333333
RN,2408904,Parelhas,36.6575
RN,2408953,Rio do Fogo,35.3830555556
RN,2409100,Passa e Fica,35.6433333333
RN,2409209,Passagem,35.3775
RN,2409308,Patu,37.6366666667
RN,2409332,Santa Maria,35.6952777778
RN,2409407,Pau dos Ferros,38.2044444444
RN,2409506,Pedra Grande,35.8788888889
RN,2409605,Pedra Preta,36.1047222222
RN,2409704,Pedro Avelino,36.3880555556
RN,2409803,Pedro Velho,35.2213888889
RN,2409902,Pendências,36.7222222222
RN,2410009,Pilões,38.0433333333
RN,2410108,Poço Branco,35.6627777778
RN,2410207,Portalegre,37.9877777778
RN,2410256,Porto do Mangue,36.7816666667
RN,2410306,Presidente Juscelino,35.7133333333
RN,2410405,Pureza,35.5561111111
RN,2410504,Rafael Fernandes,38.2258333333
RN,2410603,Rafael Godeiro,37.7166666667
RN,2410702,Riacho da Cruz,37.9463888889
RN,2410801,Riacho de Santana,38.3155555556
RN,2410900,Riachuelo,35.825
RN,2411007,Rodolfo Fernandes,38.06
RN,2411056,Tibau,37.2525
RN,2411106,Ruy Barbosa,35.9347222222
RN,2411205,Santa Cruz,36.0227777778
RN,2411403,Santana do Matos,36.6555555556
RN,2411429,Santana do Seridó,36.7333333333
RN,2411502,Santo Antônio,35.4788888889
RN,2411601,São Bento do Norte,36.0380555556
RN,2411700,São Bento do Trairí,36.0872222222
RN,2411809,São Fernando,37.1844444444
RN,2411908,São Francisco do Oeste,38.1516666667
RN,2412005,São Gonçalo do Amarante,35.3294444444
RN,2412104,São João do Sabugi,37.2005555556
RN,2412203,São José de Mipibu,35.2377777778
RN,2412302,São José do Campestre,35.7138888889
RN,2412401,São José do Seridó,36.8777777778
RN,2412500,São Miguel,38.4969444444
RN,2412559,São Miguel de Touros,35.6391666667
RN,2412609,São Paulo do Potengi,35.7627777778
RN,2412708,São Pedro,35.6344444444
RN,2412807,São Rafael,36.9205555556
RN,2412906,São Tomé,36.0752777778
RN,2413003,São Vicente,36.6844444444
RN,2413102,Senador Elói de Souza,35.6927777778
RN,2413201,Senador Georgino Avelino,35.1225
RN,2413300,Serra de São Bento,35.7044444444
RN,2413359,Serra do Mel,37.0294444444
RN,2413409,Serra Negra do Norte,37.3972222222
RN,2413508,Serrinha,35.4988888889
RN,2413557,Serrinha dos Pintos,37.9563888889
RN,2413607,Severiano Melo,37.9577777778
RN,2413706,Sítio Novo,35.9111111111
RN,2413805,Taboleiro Grande,38.045
RN,2413904,Taipu,35.5966666667
RN,2414001,Tangará,35.8016666667
RN,2414100,Tenente Ananias,38.1797222222
RN,2414159,Tenente Laurentino Cruz,36.7191666667
RN,2414209,Tibau do Sul,35.0919444444
RN,2414308,Timbaúba dos Batistas,37.2744444444
RN,2414407,Touros,35.4608333333
RN,2414456,Triunfo Potiguar,37.1886111111
RN,2414506,Umarizal,37.8144444444
RN,2414605,Upanema,37.2577777778
RN,2414704,Várzea,35.3758333333
RN,2414753,Venha-Ver,38.4841666667
RN,2414803,Vera Cruz,35.4283333333
RN,2414902,Viçosa,37.9444444444
RN,2415008,Vila Flor,35.0772222222
RO,1100015,Alta Floresta D'Oeste,61.9541666667
RO,1100023,Ariquemes,63.0408333333
RO,1100031,Cabixi,60.5541666667
RO,1100049,Cacoal,61.4472222222
RO,1100056,Cerejeiras,60.8122222222
RO,1100064,Colorado do Oeste,60.5416666667
RO,1100072,Corumbiara,60.8866666667
RO,1100080,Costa Marques,64.2272222222
RO,1100098,Espigão D'Oeste,61.0127777778
RO,1100106,Guajará-Mirim,65.3394444444
RO,1100114,Jaru,62.4663888889
RO,1100122,Ji-Paraná,61.9516666667
RO,1100130,Machadinho D'Oeste,61.9813888889
RO,1100148,Nova Brasilândia D'Oeste,62.3158333333
RO,1100155,Ouro Preto do Oeste,62.2158333333
RO,1100189,Pimenta Bueno,61.1936111111
RO,1100205,Porto Velho,63.9038888889
RO,1100254,Presidente Médici,61.9013888889
RO,1100262,Rio Crespo,62.8997222222
RO,1100288,Rolim de Moura,61.8033333333
RO,1100296,Santa Luzia D'Oeste,61.7788888889
RO,1100304,Vilhena,60.1458333333
RO,1100320,São Miguel do Guaporé,62.7113888889
RO,1100338,Nova Mamoré,65.3266666667
RO,1100346,Alvorada D'Oeste,62.2863888889
RO,1100379,Alto Alegre dos Parecis,61.8505555556
RO,1100403,Alto Paraíso,63.3208333333
RO,1100452,Buritis,63.8286111111
RO,1100502,Novo Horizonte do Oeste,61.9947222222
RO,1100601,Cacaulândia,62.8952777778
RO,1100700,Campo Novo de Rondônia,63.6122222222
RO,1100809,Candeias do Jamari,63.6955555556
RO,1100908,Castanheiras,61.9386111111
RO,1100924,Chupinguaia,60.8997222222
RO,1100940,Cujubim,62.5852777778
RO,1101005,Governador Jorge Teixeira,62.6438888889
RO,1101104,Itapuã do Oeste,63.1797222222
RO,1101203,Ministro Andreazza,61.5169444444
RO,1101302,Mirante da Serra,62.675
RO,1101401,Monte Negro,63.3252777778
RO,1101435,Nova União,62.5611111111
RO,1101450,Parecis,61.6013888889
RO,1101468,Pimenteiras do Oeste,61.0466666667
RO,1101476,Primavera de Rondônia,61.3227777778
RO,1101484,São Felipe D'Oeste,61.5022222222
RO,1101492,São Francisco do Guaporé,63.5675
RO,1101500,Seringueiras,63.0311111111
RO,1101559,Teixeirópolis,62.2494444444
RO,1101609,Theobroma,62.3583333333
RO,1101708,Urupá,62.3608333333
RO,1101757,Vale do Anari,62.1855555556
RO,1101807,Vale do Paraíso,62.1341666667
RR,1400027,Amajari,61.3705555556
RR,1400050,Alto Alegre,61.4975
RR,1400100,Boa Vista,60.6733333333
RR,1400159,Bonfim,59.8333333333
RR,1400175,Cantá,60.5975
RR,1400209,Caracaraí,61.1280555556
RR,1400233,Caroebe,59.6955555556
RR,1400282,Iracema,61.0411111111
RR,1400308,Mucajaí,60.9
RR,1400407,Normandia,59.6227777778
RR,1400456,Pacaraima,61.1463888889
RR,1400472,Rorainópolis,60.4180555556
RR,1400506,São João da Baliza,59.9113888889
RR,1400605,São Luiz,60.0175
RR,1400704,Uiramutã,60.1677777778
RS,4300034,Aceguá,
RS,4300059,Água Santa,52.0338888889
RS,4300109,Agudo,53.24
RS,4300208,Ajuricaba,53.7708333333
RS,4300307,Alecrim,54.7638888889
RS,4300406,Alegrete,55.7919444444
RS,4300455,Alegria,54.0613888889
RS,4300471,Almirante Tamandaré do Sul,
RS,4300505,Alpestre,53.035
RS,4300554,Alto Alegre,52.9905555556
RS,4300570,Alto Feliz,51.3122222222
RS,4300604,Alvorada,51.0836111111
RS,4300638,Amaral Ferrador,52.2575
RS,4300646,Ametista do Sul,53.1816666667
RS,4300661,André da Rocha,51.5716666667
RS,4300703,Anta Gorda,52.0047222222
RS,4300802,Antônio Prado,51.2827777778
RS,4300851,Arambaré,51.4977777778
RS,4300877,Araricá,50.925
RS,4300901,Aratiba,52.3002777778
RS,4301008,Arroio do Meio,51.945
RS,4301057,Arroio do Sal,49.8888888889
RS,4301073,Arroio do Padre,
RS,4301107,Arroio dos Ratos,51.7291666667
RS,4301206,Arroio do Tigre,53.0933333333
RS,4301305,Arroio Grande,53.0869444444
RS,4301404,Arvorezinha,52.1752777778
RS,4301503,Augusto Pestana,53.9922222222
RS,4301552,Áurea,52.0494444444
RS,4301602,Bagé,54.1069444444
RS,4301636,Balneário Pinhal,50.2327777778
RS,4301651,Barão,51.4955555556
RS,4301701,Barão de Cotegipe,52.3797222222
RS,4301750,Barão do Triunfo,51.7336111111
RS,4301800,Barracão,51.4605555556
RS,4301859,Barra do Guarita,53.71
RS,4301875,Barra do Quaraí,57.5547222222
RS,4301909,Barra do Ribeiro,51.3011111111
RS,4301925,Barra do Rio Azul,52.4097222222
RS,4301958,Barra Funda,53.0391666667
RS,4302006,Barros Cassal,52.5827777778
RS,4302055,Benjamin Constant do Sul,52.5977777778
RS,4302105,Bento Gonçalves,51.5191666667
